point_index,bidirectional_dijkstra_time,nx_bidirectional_dijkstra_time,dijkstras_time,nx_dijkstra_time,A_star_time,nx_A_star_time,bidirectional_dijkstra_cost,nx_bidirectional_dijkstra_cost,dijkstras_cost,nx_dijkstra_cost,A_star_cost,nx_A_star_cost
91,0.0001841,0.0001568,0.00014,6.76E-05,0.0002327,0.0002171,1195.107,1195.107,1195.107,1195.107,1195.107,1195.107
92,0.0001038,8.42E-05,0.0001643,0.0001087,0.0001696,0.0001719,426.165,426.165,426.165,426.165,426.165,426.165
93,0.0002331,0.0002607,0.0003283,0.0001881,0.0004573,0.0005178,792.456,781.227,781.227,781.227,781.227,781.227
94,5.46E-05,4.09E-05,5.14E-05,2.75E-05,0.0004406,0.0002203,208.015,208.015,208.015,208.015,208.015,208.015
95,0.0001619,0.0001066,0.0002265,0.0002508,0.0003686,0.0002584,789.56,696.266,696.266,696.266,696.266,696.266
96,0.000313,0.0002615,0.0004855,0.0003865,0.0004017,0.0004258,796.332,796.332,796.332,796.332,796.332,796.332
97,0.0004404,0.0004112,0.000456,0.0003485,0.0008868,0.0019858,1159.965,1159.965,1159.965,1159.965,1159.965,1159.965
98,0.0001156,0.000111,0.0001334,0.0001095,0.000199,0.0002095,417.269,419.061,419.061,419.061,419.061,419.061
99,0.0001694,0.0001376,0.0002264,0.0001363,0.0001721,0.0001594,507.552,507.552,507.552,507.552,507.552,507.552
,0.000244781,0.000211133,0.00033103,0.000228213,0.000362776,0.000372784,,,,,,
